0,tcp,http_443,OTH,54,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,9,1.00,0.00,0.10,0.89,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,10,1.00,0.00,0.09,0.90,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,66,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,11,1.00,0.00,0.08,0.91,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,66,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,12,1.00,0.00,0.08,0.92,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,66,0,0,0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,13,1.00,0.00,0.07,0.92,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,66,0,0,0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,14,1.00,0.00,0.07,0.93,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,11,0.91,0.09,0.83,0.09,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12,12,0.92,0.08,0.85,0.08,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13,13,0.92,0.08,0.86,0.08,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14,14,0.93,0.07,0.87,0.07,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15,15,0.93,0.07,0.88,0.07,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,66,0,0,0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,15,1.00,0.00,0.06,0.93,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,16,0.94,0.06,0.88,0.06,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,17,1.00,0.00,0.06,0.94,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,1,0.06,0.94,0.50,0.00,0.00,0.00,0.00,0.00
90,udp,private,SF,27450,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
60,udp,other,SF,525,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
60,udp,other,SF,525,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1,19,0.00,1.00,0.05,1.00,0.00,0.00,0.00,0.00
4,udp,other,SF,9327,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,20,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,udp,other,SF,136,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,21,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
60,udp,other,SF,1344,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,0.75,1,22,1.00,0.00,0.09,0.95,0.00,0.00,0.00,0.00
60,udp,other,SF,672,0,0,0,0,2,5,0.00,0.00,0.00,0.00,0.50,0.50,0.80,2,23,0.50,0.50,0.12,0.96,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,1,6,0.00,0.00,0.00,0.00,1.00,0.00,0.83,1,24,1.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,2,7,0.00,0.00,0.00,0.00,1.00,0.00,0.71,2,25,1.00,0.00,0.00,0.92,0.00,0.00,0.00,0.00
60,udp,other,SF,525,0,0,0,0,3,8,0.00,0.00,0.00,0.00,1.00,0.00,0.62,3,26,1.00,0.00,0.15,0.88,0.00,0.00,0.00,0.00
60,udp,other,SF,525,0,0,0,0,3,9,0.00,0.00,0.00,0.00,0.67,0.33,0.78,3,27,0.67,0.33,0.18,0.93,0.00,0.00,0.00,0.00
60,udp,other,SF,558,0,0,0,0,4,10,0.00,0.00,0.00,0.00,1.00,0.00,0.60,4,28,1.00,0.00,0.21,0.86,0.00,0.00,0.00,0.00
60,udp,other,SF,558,0,0,0,0,4,11,0.00,0.00,0.00,0.00,0.75,0.25,0.73,4,29,0.75,0.25,0.23,0.90,0.00,0.00,0.00,0.00
60,udp,private,SF,258,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.20,0.80,0.00,5,3,0.20,0.80,0.00,0.67,0.00,0.00,0.00,0.00
6,udp,other,SF,996,0,0,0,0,2,12,0.00,0.00,0.00,0.00,1.00,0.00,0.83,2,30,1.00,0.00,0.00,0.93,0.00,0.00,0.00,0.00
84,udp,other,SF,2085,0,0,0,0,3,13,0.00,0.00,0.00,0.00,1.00,0.00,0.77,3,31,1.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
0,udp,other,SF,342,0,0,0,0,5,14,0.00,0.00,0.00,0.00,1.00,0.00,0.64,5,32,1.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,6,15,0.00,0.00,0.00,0.00,1.00,0.00,0.60,6,33,1.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00
0,udp,other,SF,513,0,0,0,0,6,16,0.00,0.00,0.00,0.00,0.67,0.33,0.75,6,34,0.67,0.33,0.00,0.88,0.00,0.00,0.00,0.00
0,udp,other,SF,342,0,0,0,0,7,17,0.00,0.00,0.00,0.00,1.00,0.00,0.59,7,35,1.00,0.00,0.03,0.80,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,8,18,0.00,0.00,0.00,0.00,1.00,0.00,0.56,8,36,1.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00
60,udp,other,SF,768,0,0,0,0,7,19,0.00,0.00,0.00,0.00,0.71,0.29,0.74,7,37,0.71,0.29,0.21,0.86,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,9,20,0.00,0.00,0.00,0.00,1.00,0.00,0.55,9,38,1.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,10,21,0.00,0.00,0.00,0.00,1.00,0.00,0.52,10,39,1.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00
60,udp,other,SF,660,0,0,0,0,11,22,0.00,0.00,0.00,0.00,1.00,0.00,0.50,11,40,1.00,0.00,0.22,0.72,0.00,0.00,0.00,0.00
60,udp,other,SF,660,0,0,0,0,8,23,0.00,0.00,0.00,0.00,0.75,0.25,0.74,8,41,0.75,0.25,0.24,0.85,0.00,0.00,0.00,0.00
33,udp,other,SF,2148,0,0,0,0,4,24,0.00,0.00,0.00,0.00,1.00,0.00,0.83,4,42,1.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,12,25,0.00,0.00,0.00,0.00,1.00,0.00,0.52,12,43,1.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,13,26,0.00,0.00,0.00,0.00,1.00,0.00,0.50,13,44,1.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00
60,udp,other,SF,1719,0,0,0,0,14,27,0.00,0.00,0.00,0.00,1.00,0.00,0.48,14,45,1.00,0.00,0.24,0.69,0.00,0.00,0.00,0.00
60,udp,other,SF,1719,0,0,0,0,9,28,0.00,0.00,0.00,0.00,0.78,0.22,0.75,9,46,0.78,0.22,0.26,0.85,0.00,0.00,0.00,0.00
60,udp,other,SF,744,0,0,0,0,15,29,0.00,0.00,0.00,0.00,1.00,0.00,0.48,15,47,1.00,0.00,0.27,0.68,0.00,0.00,0.00,0.00
60,udp,other,SF,744,0,0,0,0,10,30,0.00,0.00,0.00,0.00,0.80,0.20,0.73,10,48,0.80,0.20,0.29,0.83,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,16,31,0.00,0.00,0.00,0.00,1.00,0.00,0.48,16,49,1.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00
60,udp,other,SF,585,0,0,0,0,17,32,0.00,0.00,0.00,0.00,1.00,0.00,0.47,17,50,1.00,0.00,0.29,0.66,0.00,0.00,0.00,0.00
60,udp,other,SF,585,0,0,0,0,11,33,0.00,0.00,0.00,0.00,0.82,0.18,0.73,11,51,0.82,0.18,0.31,0.82,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,5,34,0.00,0.00,0.00,0.00,1.00,0.00,0.85,5,52,1.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
60,udp,other,SF,564,0,0,0,0,18,35,0.00,0.00,0.00,0.00,1.00,0.00,0.49,18,53,1.00,0.00,0.31,0.66,0.00,0.00,0.00,0.00
60,udp,other,SF,564,0,0,0,0,12,36,0.00,0.00,0.00,0.00,0.83,0.17,0.72,12,54,0.83,0.17,0.33,0.81,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,19,37,0.00,0.00,0.00,0.00,1.00,0.00,0.49,19,55,1.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00
60,udp,other,SF,1014,0,0,0,0,20,38,0.00,0.00,0.00,0.00,1.00,0.00,0.47,20,56,1.00,0.00,0.33,0.64,0.00,0.00,0.00,0.00
60,udp,other,SF,1014,0,0,0,0,13,39,0.00,0.00,0.00,0.00,0.85,0.15,0.72,13,57,0.85,0.15,0.34,0.81,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,6,40,0.00,0.00,0.00,0.00,1.00,0.00,0.85,6,58,1.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
60,udp,other,SF,11430,0,0,0,0,21,41,0.00,0.00,0.00,0.00,1.00,0.00,0.49,21,59,1.00,0.00,0.35,0.64,0.00,0.00,0.00,0.00
60,udp,other,SF,2286,0,0,0,0,14,42,0.00,0.00,0.00,0.00,0.86,0.14,0.71,14,60,0.86,0.14,0.36,0.80,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,22,43,0.00,0.00,0.00,0.00,1.00,0.00,0.49,22,61,1.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00
60,udp,other,SF,948,0,0,0,0,23,44,0.00,0.00,0.00,0.00,1.00,0.00,0.48,23,62,1.00,0.00,0.37,0.63,0.00,0.00,0.00,0.00
60,udp,other,SF,948,0,0,0,0,15,45,0.00,0.00,0.00,0.00,0.87,0.13,0.71,15,63,0.87,0.13,0.38,0.79,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,24,46,0.00,0.00,0.00,0.00,1.00,0.00,0.48,24,64,1.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00
60,udp,other,SF,564,0,0,0,0,25,47,0.00,0.00,0.00,0.00,1.00,0.00,0.47,25,65,1.00,0.00,0.38,0.62,0.00,0.00,0.00,0.00
60,udp,other,SF,564,0,0,0,0,16,48,0.00,0.00,0.00,0.00,0.88,0.12,0.71,16,66,0.88,0.12,0.39,0.79,0.00,0.00,0.00,0.00
5,udp,other,SF,434,0,0,0,0,7,49,0.00,0.00,0.00,0.00,1.00,0.00,0.86,7,67,1.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
60,udp,other,SF,951,0,0,0,0,26,50,0.00,0.00,0.00,0.00,1.00,0.00,0.48,26,68,1.00,0.00,0.39,0.62,0.00,0.00,0.00,0.00
60,udp,other,SF,951,0,0,0,0,17,51,0.00,0.00,0.00,0.00,0.88,0.12,0.71,17,69,0.88,0.12,0.40,0.78,0.00,0.00,0.00,0.00
60,udp,other,SF,1440,0,0,0,0,27,52,0.00,0.00,0.00,0.00,1.00,0.00,0.48,27,70,1.00,0.00,0.41,0.61,0.00,0.00,0.00,0.00
60,udp,other,SF,1440,0,0,0,0,18,53,0.00,0.00,0.00,0.00,0.89,0.11,0.70,18,71,0.89,0.11,0.42,0.77,0.00,0.00,0.00,0.00
60,udp,other,SF,627,0,0,0,0,28,54,0.00,0.00,0.00,0.00,1.00,0.00,0.48,28,72,1.00,0.00,0.42,0.61,0.00,0.00,0.00,0.00
60,udp,other,SF,627,0,0,0,0,19,55,0.00,0.00,0.00,0.00,0.89,0.11,0.69,19,73,0.89,0.11,0.43,0.77,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,29,56,0.00,0.00,0.00,0.00,1.00,0.00,0.48,29,74,1.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00
1,udp,other,SF,276,0,0,0,0,20,57,0.00,0.00,0.00,0.00,0.90,0.10,0.68,20,75,0.90,0.10,0.00,0.76,0.00,0.00,0.00,0.00
0,udp,other,SF,128,0,0,0,0,1,58,0.00,0.00,0.00,0.00,1.00,0.00,0.98,1,76,1.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00
0,udp,other,SF,128,0,0,0,0,2,59,0.00,0.00,0.00,0.00,1.00,0.00,0.97,2,77,1.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00
60,udp,other,SF,702,0,0,0,0,30,60,0.00,0.00,0.00,0.00,1.00,0.00,0.50,30,78,1.00,0.00,0.42,0.62,0.00,0.00,0.00,0.00
60,udp,other,SF,702,0,0,0,0,21,61,0.00,0.00,0.00,0.00,0.90,0.10,0.69,21,79,0.90,0.10,0.42,0.76,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,8,62,0.00,0.00,0.00,0.00,1.00,0.00,0.87,8,80,1.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,31,63,0.00,0.00,0.00,0.00,1.00,0.00,0.51,31,81,1.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00
40,udp,other,SF,164,0,0,0,0,32,64,0.00,0.00,0.00,0.00,1.00,0.00,0.50,32,81,1.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00
21,udp,other,SF,651,0,0,0,0,9,65,0.00,0.00,0.00,0.00,1.00,0.00,0.86,9,82,1.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00
60,udp,other,SF,666,0,0,0,0,22,66,0.00,0.00,0.00,0.00,0.91,0.09,0.70,22,82,0.91,0.09,0.42,0.76,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,10,67,0.00,0.00,0.00,0.00,1.00,0.00,0.85,10,83,1.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,33,68,0.00,0.00,0.00,0.00,1.00,0.00,0.51,33,84,1.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00
40,udp,other,SF,164,0,0,0,0,23,69,0.00,0.00,0.00,0.00,0.91,0.09,0.70,23,85,0.91,0.09,0.01,0.75,0.00,0.00,0.00,0.00
60,udp,other,SF,891,0,0,0,0,34,70,0.00,0.00,0.00,0.00,1.00,0.00,0.51,34,86,1.00,0.00,0.41,0.60,0.00,0.00,0.00,0.00
60,udp,other,SF,891,0,0,0,0,24,71,0.00,0.00,0.00,0.00,0.92,0.08,0.69,24,87,0.92,0.08,0.42,0.75,0.00,0.00,0.00,0.00
0,udp,other,SF,349,0,0,0,0,11,72,0.00,0.00,0.00,0.00,1.00,0.00,0.85,11,87,1.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00
0,udp,other,SF,349,0,0,0,0,12,73,0.00,0.00,0.00,0.00,1.00,0.00,0.84,12,87,1.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,35,74,0.00,0.00,0.00,0.00,1.00,0.00,0.53,35,87,1.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00
1,udp,other,SF,276,0,0,0,0,25,75,0.00,0.00,0.00,0.00,0.92,0.08,0.69,25,87,0.92,0.08,0.01,0.74,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,36,76,0.00,0.00,0.00,0.00,1.00,0.00,0.53,36,87,1.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,37,77,0.00,0.00,0.00,0.00,1.00,0.00,0.52,37,87,1.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,38,78,0.00,0.00,0.00,0.00,1.00,0.00,0.51,38,87,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,13,79,0.00,0.00,0.00,0.00,1.00,0.00,0.84,13,88,1.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00
0,udp,other,SF,138,0,0,0,0,3,80,0.00,0.00,0.00,0.00,1.00,0.00,0.96,3,88,1.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,39,81,0.00,0.00,0.00,0.00,1.00,0.00,0.52,39,89,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
31,udp,other,SF,680,0,0,0,0,0,82,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
31,udp,other,SF,1145,0,0,0,0,1,83,0.00,0.00,0.00,0.00,1.00,0.00,0.99,1,90,1.00,0.00,0.01,0.99,0.00,0.00,0.00,0.00
31,udp,other,SF,490,0,0,0,0,2,84,0.00,0.00,0.00,0.00,1.00,0.00,0.98,2,91,1.00,0.00,0.02,0.98,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,40,85,0.00,0.00,0.00,0.00,1.00,0.00,0.53,40,92,1.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,14,86,0.00,0.00,0.00,0.00,1.00,0.00,0.84,14,93,1.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00
20,udp,other,SF,432,0,0,0,0,15,87,0.00,0.00,0.00,0.00,1.00,0.00,0.83,15,94,1.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,41,88,0.00,0.00,0.00,0.00,1.00,0.00,0.53,41,95,1.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00
1,udp,other,SF,276,0,0,0,0,26,89,0.00,0.00,0.00,0.00,0.92,0.08,0.73,26,96,0.92,0.08,0.02,0.75,0.00,0.00,0.00,0.00
0,udp,other,SF,128,0,0,0,0,4,90,0.00,0.00,0.00,0.00,1.00,0.00,0.96,4,96,1.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00
0,udp,other,SF,128,0,0,0,0,5,91,0.00,0.00,0.00,0.00,1.00,0.00,0.95,5,96,1.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,42,92,0.00,0.00,0.00,0.00,1.00,0.00,0.54,42,96,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,16,93,0.00,0.00,0.00,0.00,1.00,0.00,0.83,16,96,1.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00
0,udp,other,SF,138,0,0,0,0,6,94,0.00,0.00,0.00,0.00,1.00,0.00,0.94,6,96,1.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,17,95,0.00,0.00,0.00,0.00,1.00,0.00,0.82,17,97,1.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,43,96,0.00,0.00,0.00,0.00,1.00,0.00,0.55,43,97,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,18,97,0.00,0.00,0.00,0.00,1.00,0.00,0.81,18,97,1.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00
3,udp,other,SF,328,0,0,0,0,3,98,0.00,0.00,0.00,0.00,1.00,0.00,0.97,3,98,1.00,0.00,0.03,0.97,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,19,99,0.00,0.00,0.00,0.00,1.00,0.00,0.81,19,99,1.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00
0,udp,other,SF,208,0,0,0,0,44,100,0.00,0.00,0.00,0.00,1.00,0.00,0.56,43,99,1.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,45,101,0.00,0.00,0.00,0.00,1.00,0.00,0.55,44,99,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,46,102,0.00,0.00,0.00,0.00,1.00,0.00,0.55,45,99,1.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00
12,udp,other,SF,432,0,0,0,0,20,103,0.00,0.00,0.00,0.00,1.00,0.00,0.81,19,99,1.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,47,104,0.00,0.00,0.00,0.00,1.00,0.00,0.55,45,99,1.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00
1,udp,other,SF,276,0,0,0,0,27,105,0.00,0.00,0.00,0.00,0.93,0.07,0.76,24,99,0.96,0.04,0.03,0.77,0.00,0.00,0.00,0.00
1,udp,other,SF,552,0,0,0,0,28,106,0.00,0.00,0.00,0.00,0.93,0.07,0.75,25,99,0.96,0.04,0.04,0.76,0.00,0.00,0.00,0.00
0,udp,other,SF,132,0,0,0,0,7,107,0.00,0.00,0.00,0.00,1.00,0.00,0.93,6,99,1.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00
0,udp,other,SF,132,0,0,0,0,8,108,0.00,0.00,0.00,0.00,1.00,0.00,0.93,7,99,1.00,0.00,0.00,0.93,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,48,109,0.00,0.00,0.00,0.00,1.00,0.00,0.56,44,99,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,21,110,0.00,0.00,0.00,0.00,1.00,0.00,0.81,19,99,1.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,22,111,0.00,0.00,0.00,0.00,1.00,0.00,0.80,20,99,1.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00
3,udp,other,SF,864,0,0,0,0,23,112,0.00,0.00,0.00,0.00,1.00,0.00,0.79,21,100,1.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,49,113,0.00,0.00,0.00,0.00,1.00,0.00,0.57,44,100,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,50,114,0.00,0.00,0.00,0.00,1.00,0.00,0.56,45,100,1.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00
0,udp,other,SF,195,0,0,0,0,4,115,0.00,0.00,0.00,0.00,1.00,0.00,0.97,4,100,1.00,0.00,0.04,0.96,0.00,0.00,0.00,0.00
0,udp,other,SF,220,0,0,0,0,5,116,0.00,0.00,0.00,0.00,1.00,0.00,0.96,5,100,1.00,0.00,0.05,0.95,0.00,0.00,0.00,0.00
0,udp,other,SF,243,0,0,0,0,29,117,0.00,0.00,0.00,0.00,0.93,0.07,0.77,22,100,1.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00
0,udp,other,SF,131,0,0,0,0,51,118,0.00,0.00,0.00,0.00,1.00,0.00,0.57,43,100,1.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00
